status,class,src_path,dst_path,mode_before,mode_after,width,height,error
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000276.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000276.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000510.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000510.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000458.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000458.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000470.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000470.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000316.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000316.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000302.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000302.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000464.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000464.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000699.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000699.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000128.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000128.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000114.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000114.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000672.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000672.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000666.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000666.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000100.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000100.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000670.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000670.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000116.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000116.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000102.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000102.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000664.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000664.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000658.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000658.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000314.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000314.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000472.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000472.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000466.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000466.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000300.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000300.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000328.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000328.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000499.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000499.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000260.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000260.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000506.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000506.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000512.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000512.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000274.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000274.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000248.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000248.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000704.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000704.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000062.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000062.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000076.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000076.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000710.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000710.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000738.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000738.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000089.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000089.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000088.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000088.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000739.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000739.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000077.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000077.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000711.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000711.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000705.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000705.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000063.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000063.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000249.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000249.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000513.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000513.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000275.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000275.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000261.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000261.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000507.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000507.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000498.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000498.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000329.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000329.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000467.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000467.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000301.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000301.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000315.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000315.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000473.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000473.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000659.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000659.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000103.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000103.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000665.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000665.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000671.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000671.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000117.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000117.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000158.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000158.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000616.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000616.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000170.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000170.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000164.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000164.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000602.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000602.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000428.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000428.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000372.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000372.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000414.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000414.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000400.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000400.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000366.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000366.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000399.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000399.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000548.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000548.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000206.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000206.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000560.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000560.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000574.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000574.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000212.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000212.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000038.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000038.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000762.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000762.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000004.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000004.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000010.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000010.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000776.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000776.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000789.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000789.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000788.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000788.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000011.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000011.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000777.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000777.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000763.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000763.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000005.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000005.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000039.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000039.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000575.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000575.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000213.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000213.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000207.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000207.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000561.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000561.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000549.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000549.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000398.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000398.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000401.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000401.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000367.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000367.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000373.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000373.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000415.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000415.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000429.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000429.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000165.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000165.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000603.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000603.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000617.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000617.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000171.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000171.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000159.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000159.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000629.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000629.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000601.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000601.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000167.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000167.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000173.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000173.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000615.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000615.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000198.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000198.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000359.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000359.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000365.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000365.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000403.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000403.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000417.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000417.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000371.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000371.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000239.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000239.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000211.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000211.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000577.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000577.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000563.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000563.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000205.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000205.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000588.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000588.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000749.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000749.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000775.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000775.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000013.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000013.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000007.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000007.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000761.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000761.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000006.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000006.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000760.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000760.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000774.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000774.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000012.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000012.jpg,RGB,RGB,896,896,
normalized,Healthy,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000748.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000748.jpg,RGB,RGB,896,896,
